,sensor_4
18424,1409.09
18425,1410.16
18426,1415.67
18427,1411.17
18428,1416.56
18429,1417.34
18430,1415.3
18431,1409.98
18432,1416.16
18433,1413.31
18434,1420.09
18435,1416.55
18436,1415.11
18437,1410.09
18438,1417.65
18439,1412.12
18440,1413.74
18441,1411.01
18442,1412.42
18443,1415.97
18444,1420.12
18445,1413.08
18446,1418.3
18447,1413.96
18448,1412.75
18449,1415.21
18450,1412.34
18451,1412.89
18452,1416.51
18453,1410.43
18454,1419.39
18455,1411.68
18456,1416.33
18457,1419.84
18458,1416.28
18459,1414.96
18460,1412.47
18461,1414.51
18462,1416.2
18463,1414.22
18464,1421.05
18465,1414.52
18466,1417.57
18467,1419.12
18468,1417.24
18469,1415.55
18470,1420.89
18471,1413.01
18472,1421.98
18473,1419.99
18474,1421.47
18475,1417.81
18476,1414.77
18477,1417.63
18478,1419.08
18479,1426.6
18480,1430.17
18481,1414.5
18482,1416.64
18483,1415.48
18484,1421.02
18485,1422.37
18486,1422.7
18487,1422.55
18488,1426.58
18489,1417.25
18490,1420.46
18491,1424.38
18492,1429.21
18493,1427.84
18494,1411.61
18495,1423.9
18496,1412.51
18497,1420.95
18498,1423.44
18499,1428.11
18500,1428.75
18501,1422.19
18502,1420.64
18503,1429.54
18504,1428.12
18505,1428.66
18506,1430.48
18507,1427.58
18508,1427.05
18509,1420.74
18510,1427.11
18511,1428.41
18512,1426.55
18513,1430.92
18514,1432.29
18515,1401.89
18516,1394.91
18517,1408.34
18518,1406.09
18519,1406.2
18520,1410.85
18521,1402.28
18522,1399.74
18523,1401.61
18524,1405.64
18525,1401.86
18526,1403.46
18527,1401.89
18528,1404.06
18529,1406.82
18530,1404.36
18531,1402.97
18532,1404.64
18533,1396.34
18534,1406.74
18535,1402.92
18536,1399.67
18537,1403.87
18538,1401.45
18539,1405.56
18540,1409.94
18541,1409.17
18542,1406.98
18543,1398.55
18544,1400.49
18545,1401.56
18546,1400.43
18547,1405.36
18548,1404.28
18549,1404.96
18550,1398.75
18551,1406.02
18552,1403.44
18553,1405.68
18554,1407.95
18555,1400.26
18556,1396.71
18557,1408.18
18558,1401.7
18559,1405.86
18560,1399.62
18561,1405.3
18562,1409.98
18563,1406.93
18564,1398.75
18565,1402.54
18566,1396.02
18567,1402.29
18568,1403.6
18569,1403.66
18570,1399.05
18571,1402.84
18572,1401.77
18573,1403.56
18574,1403.47
18575,1400.86
18576,1399.36
18577,1401.87
18578,1408.18
18579,1395.89
18580,1404.1
18581,1402.49
18582,1399.45
18583,1396.33
18584,1398.82
18585,1406.31
18586,1399.5
18587,1408.25
18588,1403.31
18589,1400.12
18590,1407.18
18591,1407.09
18592,1394.65
18593,1398.13
18594,1409.29
18595,1397.46
18596,1409.01
18597,1403.3
18598,1399.42
18599,1403.75
18600,1402.98
18601,1401.81
18602,1399.18
18603,1398.83
18604,1404.32
18605,1402.8
18606,1404.41
18607,1402.4
18608,1404.18
18609,1402.19
18610,1403.18
18611,1395.75
18612,1410.48
18613,1398.16
18614,1402.36
18615,1406.5
18616,1404.1
18617,1399.17
18618,1409.37
18619,1401.93
18620,1400.6
18621,1403.31
18622,1406.16
18623,1405.23
18624,1398.92
18625,1411.23
18626,1407.36
18627,1398.48
18628,1401.35
18629,1406.12
18630,1403.79
18631,1407.27
18632,1412.04
18633,1395.12
18634,1404.91
18635,1400.67
18636,1403.23
18637,1406.11
18638,1403.57
18639,1405.1
18640,1405.61
18641,1405.9
18642,1400.19
18643,1404.16
18644,1401.79
18645,1408.38
18646,1402.05
18647,1400.6
18648,1411.04
18649,1398.06
18650,1409.23
18651,1404.47
18652,1395.62
18653,1407.45
18654,1409.56
18655,1405.4
18656,1409.43
18657,1398.52
18658,1395.89
18659,1410.49
18660,1402.75
18661,1401.2
18662,1400.14
18663,1407.02
18664,1407.43
18665,1399.49
18666,1398.71
18667,1403.02
18668,1405.22
18669,1408.59
18670,1402.93
18671,1403.98
18672,1397.37
18673,1405.28
18674,1398.33
18675,1406.49
18676,1405.06
18677,1406.37
18678,1401.98
18679,1408.37
18680,1404.92
18681,1408.3
18682,1408.48
18683,1410.08
18684,1395.95
18685,1410.21
18686,1397.15
18687,1407.95
18688,1400.62
18689,1402.07
18690,1404.65
18691,1401.86
18692,1408.66
18693,1406.24
18694,1407.29
18695,1401.35
18696,1404.39
18697,1404.23
18698,1412.79
18699,1405.61
18700,1411.25
18701,1405.42
18702,1401.63
18703,1408.87
18704,1406.89
18705,1400.0
18706,1410.08
18707,1408.46
18708,1403.67
18709,1407.03
18710,1405.43
18711,1406.32
18712,1402.24
18713,1407.81
18714,1395.65
18715,1405.37
18716,1405.98
18717,1404.78
18718,1409.04
18719,1402.89
18720,1409.96
18721,1409.8
18722,1407.41
18723,1400.97
18724,1410.07
18725,1401.84
18726,1404.45
18727,1413.61
18728,1406.81
18729,1405.43
18730,1404.66
18731,1406.74
18732,1411.71
18733,1410.11
18734,1405.2
18735,1409.11
18736,1407.42
18737,1409.25
18738,1413.07
18739,1413.75
18740,1407.64
18741,1412.44
18742,1410.51
18743,1413.75
18744,1402.85
18745,1412.91
18746,1411.53
18747,1414.95
18748,1414.43
18749,1411.78
18750,1409.8
18751,1410.54
18752,1412.99
18753,1408.36
18754,1407.24
18755,1408.42
18756,1406.68
18757,1416.73
18758,1411.18
18759,1409.73
18760,1409.33
18761,1406.88
18762,1412.96
18763,1414.4
18764,1409.65
18765,1416.45
18766,1411.54
18767,1417.94
18768,1411.86
18769,1414.77
18770,1403.29
18771,1413.94
18772,1410.89
18773,1415.56
18774,1420.25
18775,1410.72
18776,1412.68
18777,1415.16
18778,1410.79
18779,1407.39
18780,1416.92
18781,1409.49
18782,1415.36
18783,1415.98
18784,1408.27
18785,1420.07
18786,1409.2
18787,1416.04
18788,1414.61
18789,1420.78
18790,1414.35
18791,1419.78
18792,1413.45
18793,1413.31
18794,1413.24
18795,1419.04
18796,1415.42
18797,1421.77
18798,1416.22
18799,1415.23
18800,1420.96
18801,1421.07
18802,1418.43
18803,1412.36
18804,1417.22
18805,1417.04
18806,1415.32
18807,1419.51
18808,1414.81
18809,1412.62
18810,1415.17
18811,1419.0
18812,1413.8
18813,1411.51
18814,1420.71
18815,1421.31
18816,1419.8
18817,1425.88
18818,1422.26
18819,1420.49
18820,1419.36
18821,1421.64
18822,1418.86
18823,1420.04
18824,1419.89
18825,1427.3
18826,1417.35
18827,1417.89
18828,1418.0
18829,1416.63
18830,1420.43
18831,1429.09
18832,1424.57
18833,1425.07
18834,1421.89
18835,1425.6
18836,1421.88
18837,1426.18
18838,1427.26
18839,1423.87
18840,1429.19
18841,1421.33
18842,1431.74
18843,1422.71
18844,1423.83
18845,1419.96
18846,1429.95
18847,1426.34
18848,1425.17
18849,1432.0
18850,1434.22
18851,1426.48
18852,1425.63
18853,1428.24
18854,1429.58
18855,1428.06
18856,1402.95
18857,1394.46
18858,1388.81
18859,1395.56
18860,1394.77
18861,1398.23
18862,1398.81
18863,1399.59
18864,1404.51
18865,1398.88
18866,1397.07
18867,1395.74
18868,1395.74
18869,1407.54
18870,1397.78
18871,1400.41
18872,1400.02
18873,1405.49
18874,1397.8
18875,1400.46
18876,1405.02
18877,1398.5
18878,1403.26
18879,1397.71
18880,1401.57
18881,1397.36
18882,1400.88
18883,1398.04
18884,1404.17
18885,1401.9
18886,1404.61
18887,1405.31
18888,1395.11
18889,1386.29
18890,1395.39
18891,1395.64
18892,1405.15
18893,1400.04
18894,1396.13
18895,1403.31
18896,1388.75
18897,1402.11
18898,1400.53
18899,1403.01
18900,1398.83
18901,1403.45
18902,1399.4
18903,1397.15
18904,1399.43
18905,1398.31
18906,1400.62
18907,1403.76
18908,1397.79
18909,1402.01
18910,1397.56
18911,1403.0
18912,1403.15
18913,1402.02
18914,1403.26
18915,1406.37
18916,1397.99
18917,1396.84
18918,1403.96
18919,1404.9
18920,1402.55
18921,1400.57
18922,1397.59
18923,1404.64
18924,1392.02
18925,1401.75
18926,1407.3
18927,1403.15
18928,1405.91
18929,1402.48
18930,1404.88
18931,1399.16
18932,1409.38
18933,1403.96
18934,1405.45
18935,1406.25
18936,1404.91
18937,1404.35
18938,1407.63
18939,1405.63
18940,1406.3
18941,1408.57
18942,1409.26
18943,1405.07
18944,1408.35
18945,1401.07
18946,1408.78
18947,1398.35
18948,1409.78
18949,1407.43
18950,1408.12
18951,1397.82
18952,1403.1
18953,1409.43
18954,1405.81
18955,1406.68
18956,1408.17
18957,1402.03
18958,1411.61
18959,1405.31
18960,1400.55
18961,1413.02
18962,1410.27
18963,1409.36
18964,1407.74
18965,1414.9
18966,1414.88
18967,1407.51
18968,1411.81
18969,1418.45
18970,1414.88
18971,1412.31
18972,1409.26
18973,1415.0
18974,1417.43
18975,1412.49
18976,1412.04
18977,1409.63
18978,1410.54
18979,1413.49
18980,1422.75
18981,1415.7
18982,1415.58
18983,1421.63
18984,1419.79
18985,1416.36
18986,1417.03
18987,1414.52
18988,1411.69
18989,1418.44
18990,1411.44
18991,1415.21
18992,1407.36
18993,1418.14
18994,1416.3
18995,1423.6
18996,1418.33
18997,1421.15
18998,1414.92
18999,1426.94
19000,1426.25
19001,1418.61
19002,1419.98
19003,1424.21
19004,1432.01
19005,1422.98
19006,1436.78
19007,1426.5
19008,1428.83
19009,1438.41
19010,1428.64
19011,1412.71
19012,1404.4
19013,1408.19
19014,1410.26
19015,1409.54
19016,1407.86
19017,1404.21
19018,1409.73
19019,1408.81
19020,1405.05
19021,1408.0
19022,1414.13
19023,1407.04
19024,1412.94
19025,1405.2
19026,1409.58
19027,1407.18
19028,1411.04
19029,1408.13
19030,1410.11
19031,1413.1
19032,1406.16
19033,1408.72
19034,1406.91
19035,1410.33
19036,1414.06
19037,1410.87
19038,1408.13
19039,1407.04
19040,1411.08
19041,1402.17
19042,1408.64
19043,1408.0
19044,1404.3
19045,1400.41
19046,1412.97
19047,1413.45
19048,1402.51
19049,1408.47
19050,1409.47
19051,1407.24
19052,1411.35
19053,1410.96
19054,1403.28
19055,1411.92
19056,1412.32
19057,1415.87
19058,1411.37
19059,1406.9
19060,1409.42
19061,1409.69
19062,1404.07
19063,1409.68
19064,1408.71
19065,1403.86
19066,1406.5
19067,1406.78
19068,1409.17
19069,1406.57
19070,1407.05
19071,1405.15
19072,1408.43
19073,1401.64
19074,1412.55
19075,1410.21
19076,1409.01
19077,1409.3
19078,1407.6
19079,1408.83
19080,1413.86
19081,1409.35
19082,1404.5
19083,1414.58
19084,1401.66
19085,1406.67
19086,1408.61
19087,1408.61
19088,1406.56
19089,1416.93
19090,1412.56
19091,1405.73
19092,1401.14
19093,1407.24
19094,1406.92
19095,1410.45
19096,1410.5
19097,1408.66
19098,1409.49
19099,1409.97
19100,1410.14
19101,1413.08
19102,1407.0
19103,1401.37
19104,1407.06
19105,1411.34
19106,1415.27
19107,1409.33
19108,1413.28
19109,1404.38
19110,1409.6
19111,1406.37
19112,1412.3
19113,1415.68
19114,1405.21
19115,1409.61
19116,1413.87
19117,1410.41
19118,1410.93
19119,1414.48
19120,1409.66
19121,1406.25
19122,1405.28
19123,1414.32
19124,1411.58
19125,1408.64
19126,1412.85
19127,1403.49
19128,1416.12
19129,1409.34
19130,1406.43
19131,1403.25
19132,1416.97
19133,1416.14
19134,1415.12
19135,1410.09
19136,1412.47
19137,1406.46
19138,1408.89
19139,1411.59
19140,1410.62
19141,1416.68
19142,1411.34
19143,1411.56
19144,1410.88
19145,1410.13
19146,1413.54
19147,1410.03
19148,1412.53
19149,1414.69
19150,1409.91
19151,1416.77
19152,1407.93
19153,1417.13
19154,1404.46
19155,1412.84
19156,1410.4
19157,1411.18
19158,1410.75
19159,1415.95
19160,1408.2
19161,1416.94
19162,1413.26
19163,1414.42
19164,1418.53
19165,1413.67
19166,1412.75
19167,1420.37
19168,1416.42
19169,1414.37
19170,1409.13
19171,1410.92
19172,1407.98
19173,1414.23
19174,1414.22
19175,1412.69
19176,1408.37
19177,1408.09
19178,1417.3
19179,1415.41
19180,1416.05
19181,1414.62
19182,1412.49
19183,1411.47
19184,1413.23
19185,1420.07
19186,1413.06
19187,1410.45
19188,1418.9
19189,1416.53
19190,1413.52
19191,1419.52
19192,1413.72
19193,1409.72
19194,1407.31
19195,1414.35
19196,1423.63
19197,1419.04
19198,1415.33
19199,1412.95
19200,1411.76
19201,1415.32
19202,1417.38
19203,1410.26
19204,1420.12
19205,1420.15
19206,1416.51
19207,1410.05
19208,1404.79
19209,1417.95
19210,1417.05
19211,1420.93
19212,1418.36
19213,1418.27
19214,1411.34
19215,1417.06
19216,1414.29
19217,1419.36
19218,1417.88
19219,1422.5
19220,1417.06
19221,1418.08
19222,1417.47
19223,1423.57
19224,1422.71
19225,1416.34
19226,1413.25
19227,1420.03
19228,1409.85
19229,1415.62
19230,1421.27
19231,1418.78
19232,1424.33
19233,1424.49
19234,1419.26
19235,1426.88
19236,1416.53
19237,1421.59
19238,1425.77
19239,1423.53
19240,1414.09
19241,1430.41
19242,1408.06
19243,1424.44
19244,1429.23
19245,1426.15
19246,1426.19
19247,1424.01
19248,1420.79
19249,1423.49
19250,1425.24
19251,1421.07
19252,1418.43
19253,1430.06
19254,1423.54
19255,1431.21
19256,1430.55
19257,1431.52
19258,1419.8
19259,1420.47
19260,1424.95
19261,1429.17
19262,1427.48
19263,1436.02
19264,1432.25
19265,1430.43
19266,1428.51
19267,1431.12
19268,1425.25
19269,1387.38
19270,1392.61
19271,1394.14
19272,1392.84
19273,1397.4
19274,1391.89
19275,1399.15
19276,1392.44
19277,1403.23
19278,1392.92
19279,1391.9
19280,1394.96
19281,1397.16
19282,1393.8
19283,1393.76
19284,1400.76
19285,1397.17
19286,1399.9
19287,1388.48
19288,1395.34
19289,1392.33
19290,1391.81
19291,1397.13
19292,1398.31
19293,1397.7
19294,1396.63
19295,1394.01
19296,1391.76
19297,1398.05
19298,1394.45
19299,1399.81
19300,1402.71
19301,1399.09
19302,1402.82
19303,1401.7
19304,1398.98
19305,1402.33
19306,1393.12
19307,1397.86
19308,1397.73
19309,1404.29
19310,1397.99
19311,1399.94
19312,1397.5
19313,1398.33
19314,1399.47
19315,1399.76
19316,1404.86
19317,1398.0
19318,1391.86
19319,1397.38
19320,1401.23
19321,1398.24
19322,1399.17
19323,1393.55
19324,1399.08
19325,1396.6
19326,1385.19
19327,1393.7
19328,1394.6
19329,1402.6
19330,1399.9
19331,1399.66
19332,1392.21
19333,1400.4
19334,1399.82
19335,1394.71
19336,1403.48
19337,1397.54
19338,1395.67
19339,1397.86
19340,1399.66
19341,1397.57
19342,1401.99
19343,1400.82
19344,1392.36
19345,1398.83
19346,1392.8
19347,1397.07
19348,1392.35
19349,1394.84
19350,1394.62
19351,1408.22
19352,1397.98
19353,1400.16
19354,1397.34
19355,1397.78
19356,1398.26
19357,1393.99
19358,1406.19
19359,1394.44
19360,1397.31
19361,1407.41
19362,1396.4
19363,1395.68
19364,1404.42
19365,1392.48
19366,1400.98
19367,1404.26
19368,1402.46
19369,1397.83
19370,1392.28
19371,1399.89
19372,1403.41
19373,1404.64
19374,1401.84
19375,1403.51
19376,1397.98
19377,1403.28
19378,1405.19
19379,1403.06
19380,1397.0
19381,1400.5
19382,1397.52
19383,1401.33
19384,1400.42
19385,1392.27
19386,1392.45
19387,1399.35
19388,1399.03
19389,1405.4
19390,1395.38
19391,1403.02
19392,1396.44
19393,1401.17
19394,1397.39
19395,1398.64
19396,1405.04
19397,1398.99
19398,1396.7
19399,1397.16
19400,1400.74
19401,1397.39
19402,1399.8
19403,1400.93
19404,1403.51
19405,1400.25
19406,1405.51
19407,1395.12
19408,1399.15
19409,1400.57
19410,1408.5
19411,1399.26
19412,1400.7
19413,1399.38
19414,1396.8
19415,1399.64
19416,1407.54
19417,1405.6
19418,1409.2
19419,1402.65
19420,1399.01
19421,1398.15
19422,1400.55
19423,1399.21
19424,1398.26
19425,1408.04
19426,1401.99
19427,1393.35
19428,1401.55
19429,1405.04
19430,1400.5
19431,1405.83
19432,1412.12
19433,1403.68
19434,1399.51
19435,1411.22
19436,1395.87
19437,1403.81
19438,1401.84
19439,1405.06
19440,1395.96
19441,1400.55
19442,1403.68
19443,1399.68
19444,1408.49
19445,1392.6
19446,1401.88
19447,1403.9
19448,1401.78
19449,1404.52
19450,1404.45
19451,1399.66
19452,1407.53
19453,1407.79
19454,1412.64
19455,1401.49
19456,1410.54
19457,1408.82
19458,1406.08
19459,1405.29
19460,1400.74
19461,1403.75
19462,1401.81
19463,1411.99
19464,1409.74
19465,1402.16
19466,1409.82
19467,1408.87
19468,1410.83
19469,1408.54
19470,1408.2
19471,1409.74
19472,1410.59
19473,1411.49
19474,1406.57
19475,1412.31
19476,1403.58
19477,1404.78
19478,1409.24
19479,1404.44
19480,1411.26
19481,1415.19
19482,1409.15
19483,1410.6
19484,1405.95
19485,1407.93
19486,1413.2
19487,1413.89
19488,1410.51
19489,1407.35
19490,1412.71
19491,1417.29
19492,1413.4
19493,1412.13
19494,1413.93
19495,1410.36
19496,1409.01
19497,1403.5
19498,1419.72
19499,1413.11
19500,1425.23
19501,1416.52
19502,1416.54
19503,1413.07
19504,1420.27
19505,1411.07
19506,1411.04
19507,1421.15
19508,1416.72
19509,1417.09
19510,1414.26
19511,1414.52
19512,1412.59
19513,1414.35
19514,1413.57
19515,1416.05
19516,1414.16
19517,1413.06
19518,1418.2
19519,1413.76
19520,1418.2
19521,1420.01
19522,1422.15
19523,1419.6
19524,1425.68
19525,1417.8
19526,1425.25
19527,1419.68
19528,1427.34
19529,1418.11
19530,1422.01
19531,1416.45
19532,1422.97
19533,1420.26
19534,1421.42
19535,1425.34
19536,1422.62
19537,1419.24
19538,1426.52
19539,1423.72
19540,1424.87
19541,1430.41
19542,1429.65
19543,1433.16
19544,1417.99
19545,1429.86
19546,1434.45
19547,1435.36
19548,1433.15
19549,1430.88
19550,1422.01
19551,1430.97
19552,1404.22
19553,1396.96
19554,1395.06
19555,1393.84
19556,1403.18
19557,1401.9
19558,1397.12
19559,1402.43
19560,1399.6
19561,1408.76
19562,1396.68
19563,1398.01
19564,1407.59
19565,1397.55
19566,1399.91
19567,1403.3
19568,1404.67
19569,1397.32
19570,1401.88
19571,1404.79
19572,1397.7
19573,1406.21
19574,1398.56
19575,1397.8
19576,1404.23
19577,1401.97
19578,1398.19
19579,1398.68
19580,1402.89
19581,1399.72
19582,1401.76
19583,1402.85
19584,1398.36
19585,1406.01
19586,1396.97
19587,1402.43
19588,1409.13
19589,1398.37
19590,1402.96
19591,1394.76
19592,1397.57
19593,1403.99
19594,1398.53
19595,1402.17
19596,1399.15
19597,1400.91
19598,1401.91
19599,1400.08
19600,1399.07
19601,1399.51
19602,1399.1
19603,1395.46
19604,1406.32
19605,1400.26
19606,1405.16
19607,1400.93
19608,1404.11
19609,1406.95
19610,1400.57
19611,1399.39
19612,1408.68
19613,1398.67
19614,1404.52
19615,1395.02
19616,1393.86
19617,1404.9
19618,1409.01
19619,1401.69
19620,1400.21
19621,1402.44
19622,1400.3
19623,1401.76
19624,1402.55
19625,1401.91
19626,1407.26
19627,1396.95
19628,1402.57
19629,1402.55
19630,1398.25
19631,1398.19
19632,1406.24
19633,1394.42
19634,1400.82
19635,1406.8
19636,1406.9
19637,1401.04
19638,1404.02
19639,1405.64
19640,1403.85
19641,1398.5
19642,1393.25
19643,1400.92
19644,1397.22
19645,1398.29
19646,1394.88
19647,1405.05
19648,1404.63
19649,1392.99
19650,1401.64
19651,1404.62
19652,1400.12
19653,1401.75
19654,1401.16
19655,1393.97
19656,1401.39
19657,1402.03
19658,1405.09
19659,1401.33
19660,1405.76
19661,1402.39
19662,1402.37
19663,1404.64
19664,1394.61
19665,1406.9
19666,1397.24
19667,1404.02
19668,1404.84
19669,1401.72
19670,1402.05
19671,1401.98
19672,1407.17
19673,1406.45
19674,1399.02
19675,1402.66
19676,1398.63
19677,1404.76
19678,1405.86
19679,1404.86
19680,1405.72
19681,1403.66
19682,1398.8
19683,1406.08
19684,1408.0
19685,1409.3
19686,1401.91
19687,1399.6
19688,1409.24
19689,1400.25
19690,1403.1
19691,1402.76
19692,1399.84
19693,1399.49
19694,1402.18
19695,1399.62
19696,1401.8
19697,1401.42
19698,1412.14
19699,1408.75
19700,1406.47
19701,1402.43
19702,1405.39
19703,1400.49
19704,1408.05
19705,1400.36
19706,1406.72
19707,1407.57
19708,1410.76
19709,1402.3
19710,1406.72
19711,1405.53
19712,1397.97
19713,1402.9
19714,1404.73
19715,1400.81
19716,1398.17
19717,1405.59
19718,1411.68
19719,1402.08
19720,1402.31
19721,1404.43
19722,1410.13
19723,1401.94
19724,1409.96
19725,1411.87
19726,1411.62
19727,1403.19
19728,1407.18
19729,1398.25
19730,1399.22
19731,1406.01
19732,1408.63
19733,1409.34
19734,1393.76
19735,1410.64
19736,1409.96
19737,1397.47
19738,1406.17
19739,1399.9
19740,1410.48
19741,1401.92
19742,1405.62
19743,1409.35
19744,1402.98
19745,1405.94
19746,1397.43
19747,1403.48
19748,1405.73
19749,1405.19
19750,1413.25
19751,1408.98
19752,1408.39
19753,1414.38
19754,1409.24
19755,1406.45
19756,1408.81
19757,1403.51
19758,1403.63
19759,1406.82
19760,1408.98
19761,1401.37
19762,1410.33
19763,1403.79
19764,1409.29
19765,1407.56
19766,1405.12
19767,1404.22
19768,1408.7
19769,1407.35
19770,1406.28
19771,1407.02
19772,1408.78
19773,1412.84
19774,1412.16
19775,1407.43
19776,1410.39
19777,1410.47
19778,1407.62
19779,1408.72
19780,1406.03
19781,1410.75
19782,1415.9
19783,1414.33
19784,1407.07
19785,1408.28
19786,1408.34
19787,1414.52
19788,1405.0
19789,1412.58
19790,1410.88
19791,1411.03
19792,1404.53
19793,1414.0
19794,1416.24
19795,1403.31
19796,1414.27
19797,1410.97
19798,1410.02
19799,1408.09
19800,1414.47
19801,1411.92
19802,1416.93
19803,1405.56
19804,1421.42
19805,1414.03
19806,1416.77
19807,1413.34
19808,1411.28
19809,1408.76
19810,1420.36
19811,1414.04
19812,1416.29
19813,1415.68
19814,1414.29
19815,1408.63
19816,1412.99
19817,1415.19
19818,1422.18
19819,1406.85
19820,1412.08
19821,1415.18
19822,1406.1
19823,1414.21
19824,1413.71
19825,1413.64
19826,1410.38
19827,1416.09
19828,1418.79
19829,1414.27
19830,1416.58
19831,1420.77
19832,1409.52
19833,1416.24
19834,1421.4
19835,1413.76
19836,1415.2
19837,1416.19
19838,1418.5
19839,1421.8
19840,1417.83
19841,1421.42
19842,1426.5
19843,1417.07
19844,1421.48
19845,1412.83
19846,1417.53
19847,1427.1
19848,1416.14
19849,1428.24
19850,1418.54
19851,1417.98
19852,1428.54
19853,1413.99
19854,1419.64
19855,1423.31
19856,1425.69
19857,1418.72
19858,1420.58
19859,1425.46
19860,1423.02
19861,1417.02
19862,1420.88
19863,1421.81
19864,1417.06
19865,1425.25
19866,1419.81
19867,1416.36
19868,1423.25
19869,1416.3
19870,1423.84
19871,1428.81
19872,1424.22
19873,1420.86
19874,1428.51
19875,1428.1
19876,1429.81
19877,1425.74
19878,1430.58
19879,1430.42
19880,1426.81
19881,1432.39
19882,1431.16
19883,1432.65
19884,1426.93
19885,1431.08
19886,1430.52
19887,1432.12
19888,1395.4
19889,1402.05
19890,1403.8
19891,1406.16
19892,1406.07
19893,1401.05
19894,1398.34
19895,1401.22
19896,1398.52
19897,1403.44
19898,1405.54
19899,1401.88
19900,1403.52
19901,1398.31
19902,1397.36
19903,1404.74
19904,1403.5
19905,1402.01
19906,1402.82
19907,1397.18
19908,1399.15
19909,1395.62
19910,1403.2
19911,1399.74
19912,1402.24
